Date,conf,entry,instrument,conf type,exit time,Unnamed: 6,stopped out,Unnamed: 8,Unnamed: 9,entry.1,stop ,take profit,exit,source,date,entry_time,stop,target,direction,entry_method,conf_type,conf_time,status,entry_ts,entry_date,Conf Time,Entry Time,Instrument,Conf Type,Direction,Session,Entry Method,Status,Entry,Stop,Target,Exit,session_label,Entry Price,Stop Price,Target Price,Exit Price,ts,bar_session,session_start,range_session,session_x,range_session_start,mins_from_range_start,session_y,confirm_ts,pre_breakout,timing_class,risk_pts,target_r,target_r_multiple,realized_r_multiple,is_win
08/17/2018,,2835.75,,,,,,,,,,,2853.5,2018_set2,2018-08-17,10:30,2834.25,2853.5,Long,Advanced,No Conf,,W,2018-08-17 10:30:00-04:00,2018-08-17,,10:30,ES,No Conf,Long,RDR,Advanced,W,,,,,RDR,2835.75,2834.25,2853.5,2853.5,2018-08-17 10:30:00-04:00,RS,2018-08-17 10:30:00-04:00,RR,RR,2018-08-17 09:30:00-04:00,60.0,RR,2018-08-17 10:25:00-04:00,False,after_confirm,1.5,17.75,11.833333333333334,11.833333333333334,True
08/17/2018,,2843.0,,,,,,,,,,,2853.5,2018_set2,2018-08-17,12:45,2841.0,2853.5,Long,Mode,Confirmed,11:40,W,2018-08-17 12:45:00-04:00,2018-08-17,11:40,12:45,ES,Confirmed,Long,RDR,Mode,W,,,,,RDR,2843.0,2841.0,2853.5,2853.5,2018-08-17 12:45:00-04:00,RS,2018-08-17 10:30:00-04:00,RR,RR,2018-08-17 09:30:00-04:00,195.0,RR,2018-08-17 10:25:00-04:00,False,after_confirm,2.0,10.5,5.25,5.25,True
08/20/2018,,2855.5,,,,,,,,,,,2857.0,2018_set2,2018-08-20,10:35,2857.0,2848.25,Short,Frontrun,No Conf,,EX,2018-08-20 10:35:00-04:00,2018-08-20,,10:35,ES,No Conf,Short,RDR,Frontrun,EX,,,,,RDR,2855.5,2857.0,2848.25,2857.0,2018-08-20 10:35:00-04:00,RS,2018-08-20 10:30:00-04:00,RR,RR,2018-08-20 09:30:00-04:00,65.0,RR,2018-08-20 10:25:00-04:00,False,after_confirm,1.5,7.25,4.833333333333333,-1.0,False
08/21/2018,,2867.5,,,,,,,,,,,2866.5,2018_set2,2018-08-21,10:35,2866.5,2873.25,Long,Frontrun,No Conf,,EX,2018-08-21 10:35:00-04:00,2018-08-21,,10:35,ES,No Conf,Long,RDR,Frontrun,EX,,,,,RDR,2867.5,2866.5,2873.25,2866.5,2018-08-21 10:35:00-04:00,RS,2018-08-21 10:30:00-04:00,RR,RR,2018-08-21 09:30:00-04:00,65.0,RR,2018-08-21 10:25:00-04:00,False,after_confirm,1.0,5.75,5.75,-1.0,False
08/23/2018,,2868.5,,,,,,,,,,,2857.5,2018_set2,2018-08-23,10:35,2870.25,2857.5,Short,Advanced,No Conf,,W,2018-08-23 10:35:00-04:00,2018-08-23,,10:35,ES,No Conf,Short,RDR,Advanced,W,,,,,RDR,2868.5,2870.25,2857.5,2857.5,2018-08-23 10:35:00-04:00,RS,2018-08-23 10:30:00-04:00,RR,RR,2018-08-23 09:30:00-04:00,65.0,RR,2018-08-23 10:25:00-04:00,False,after_confirm,1.75,11.0,6.285714285714286,6.285714285714286,True
08/24/2018,,2868.0,,,,,,,,,,,2873.25,2018_set2,2018-08-24,10:30,2867.25,2873.25,Long,Frontrun,No Conf,,W,2018-08-24 10:30:00-04:00,2018-08-24,,10:30,ES,No Conf,Long,RDR,Frontrun,W,,,,,RDR,2868.0,2867.25,2873.25,2873.25,2018-08-24 10:30:00-04:00,RS,2018-08-24 10:30:00-04:00,RR,RR,2018-08-24 09:30:00-04:00,60.0,RR,2018-08-24 10:25:00-04:00,False,after_confirm,0.75,5.25,7.0,7.0,True
08/27/2018,,2894.25,,,,,,,,,,,2892.5,2018_set2,2018-08-27,10:35,2892.5,2905.25,Long,Frontrun,No Conf,,EX,2018-08-27 10:35:00-04:00,2018-08-27,,10:35,ES,No Conf,Long,In Between,Frontrun,EX,,,,,In Between,2894.25,2892.5,2905.25,2892.5,2018-08-27 10:35:00-04:00,RS,2018-08-27 10:30:00-04:00,RS,RS,2018-08-27 10:30:00-04:00,5.0,RS,2018-08-27 11:55:00-04:00,True,m7,1.75,11.0,6.285714285714286,-1.0,False
08/27/2018,,2897.0,,,,,,,,,,,2895.75,2018_set2,2018-08-27,12:05,2895.75,2905.25,Long,Mode,Confirmed,11:55,EX,2018-08-27 12:05:00-04:00,2018-08-27,11:55,12:05,ES,Confirmed,Long,RDR,Mode,EX,,,,,RDR,2897.0,2895.75,2905.25,2895.75,2018-08-27 12:05:00-04:00,RS,2018-08-27 10:30:00-04:00,RR,RR,2018-08-27 09:30:00-04:00,155.0,RR,2018-08-27 10:25:00-04:00,False,after_confirm,1.25,8.25,6.6,-1.0,False
08/28/2018,,2900.5,,,,,,,,,,,2900.5,2018_set2,2018-08-28,11:30,2901.75,2893.25,Short,Mode,Confirmed,10:45,BE,2018-08-28 11:30:00-04:00,2018-08-28,10:45,11:30,ES,Confirmed,Short,RDR,Mode,BE,,,,,RDR,2900.5,2901.75,2893.25,2900.5,2018-08-28 11:30:00-04:00,RS,2018-08-28 10:30:00-04:00,RR,RR,2018-08-28 09:30:00-04:00,120.0,RR,2018-08-28 10:25:00-04:00,False,after_confirm,1.25,7.25,5.8,-0.0,False
08/29/2018,,2898.25,,,,,,,,,,,2908.25,2018_set2,2018-08-29,8:35,2897.0,2908.25,Long,Advanced,No Conf,,W,2018-08-29 08:35:00-04:00,2018-08-29,,8:35,ES,No Conf,Long,In Between,Advanced,W,,,,,In Between,2898.25,2897.0,2908.25,2908.25,2018-08-29 08:35:00-04:00,TR,2018-08-29 08:30:00-04:00,TR,TR,2018-08-29 08:30:00-04:00,5.0,,,False,m7,1.25,10.0,8.0,8.0,True
08/29/2018,,2905.25,,,,,,,,,,,2914.25,2018_set2,2018-08-29,10:35,2904.25,2914.25,Long,Mode,Wick,10:30,W,2018-08-29 10:35:00-04:00,2018-08-29,10:30,10:35,ES,Wick,Long,RDR,Mode,W,,,,,RDR,2905.25,2904.25,2914.25,2914.25,2018-08-29 10:35:00-04:00,RS,2018-08-29 10:30:00-04:00,RR,RR,2018-08-29 09:30:00-04:00,65.0,RR,2018-08-29 10:25:00-04:00,False,after_confirm,1.0,9.0,9.0,9.0,True
08/30/2018,,2905.25,,,,,,,,,,,2905.25,2018_set2,2018-08-30,11:45,2904.0,2914.5,Long,Advanced,Confirmed,10:30,BE,2018-08-30 11:45:00-04:00,2018-08-30,10:30,11:45,ES,Confirmed,Long,RDR,Advanced,BE,,,,,RDR,2905.25,2904.0,2914.5,2905.25,2018-08-30 11:45:00-04:00,RS,2018-08-30 10:30:00-04:00,RR,RR,2018-08-30 09:30:00-04:00,135.0,RR,2018-08-30 10:25:00-04:00,False,after_confirm,1.25,9.25,7.4,0.0,False
08/31/2018,,2903.75,,,,,,,,,,,2902.25,2018_set2,2018-08-31,10:30,2902.25,2914.5,Long,Frontrun,No Conf,,EX,2018-08-31 10:30:00-04:00,2018-08-31,,10:30,ES,No Conf,Long,RDR,Frontrun,EX,,,,,RDR,2903.75,2902.25,2914.5,2902.25,2018-08-31 10:30:00-04:00,RS,2018-08-31 10:30:00-04:00,RR,RR,2018-08-31 09:30:00-04:00,60.0,RR,2018-08-31 10:25:00-04:00,False,after_confirm,1.5,10.75,7.166666666666667,-1.0,False
09/04/2018,,2897.75,,,,,,,,,,,2897.75,2018_set2,2018-09-04,9:00,2899.25,2885.0,Short,Advanced,No Conf,,BE,2018-09-04 09:00:00-04:00,2018-09-04,,9:00,ES,No Conf,Short,In Between,Advanced,BE,,,,,In Between,2897.75,2899.25,2885.0,2897.75,2018-09-04 09:00:00-04:00,TR,2018-09-04 08:30:00-04:00,TR,TR,2018-09-04 08:30:00-04:00,30.0,,,False,other,1.5,12.75,8.5,-0.0,False
09/04/2018,,2897.5,,,,,,,,,,,2895.25,2018_set2,2018-09-04,11:05,2895.25,2912.0,Long,Mode,Confirmed,10:50,EX,2018-09-04 11:05:00-04:00,2018-09-04,10:50,11:05,ES,Confirmed,Long,RDR,Mode,EX,,,,,RDR,2897.5,2895.25,2912.0,2895.25,2018-09-04 11:05:00-04:00,RS,2018-09-04 10:30:00-04:00,RR,RR,2018-09-04 09:30:00-04:00,95.0,RR,2018-09-04 10:25:00-04:00,False,after_confirm,2.25,14.5,6.444444444444445,-1.0,False
09/06/2018,,2884.75,,,,,,,,,,,2870.75,2018_set2,2018-09-06,10:30,2886.75,2870.75,Short,Frontrun,No Conf,,W,2018-09-06 10:30:00-04:00,2018-09-06,,10:30,ES,No Conf,Short,RDR,Frontrun,W,,,,,RDR,2884.75,2886.75,2870.75,2870.75,2018-09-06 10:30:00-04:00,RS,2018-09-06 10:30:00-04:00,RR,RR,2018-09-06 09:30:00-04:00,60.0,RR,2018-09-06 10:25:00-04:00,False,after_confirm,2.0,14.0,7.0,7.0,True
09/07/2018,,2877.25,,,,,,,,,,,2877.25,2018_set2,2018-09-07,10:45,2874.75,2892.25,Long,Frontrun,No Conf,,BE,2018-09-07 10:45:00-04:00,2018-09-07,,10:45,ES,No Conf,Long,RDR,Frontrun,BE,,,,,RDR,2877.25,2874.75,2892.25,2877.25,2018-09-07 10:45:00-04:00,RS,2018-09-07 10:30:00-04:00,RR,RR,2018-09-07 09:30:00-04:00,75.0,RR,2018-09-07 10:25:00-04:00,False,after_confirm,2.5,15.0,6.0,0.0,False
09/10/2018,,2885.25,,,,,,,,,,,2885.25,2018_set2,2018-09-10,9:55,2887.25,2868.25,Short,Advanced,No Conf,,BE,2018-09-10 09:55:00-04:00,2018-09-10,,9:55,ES,No Conf,Short,RDR,Advanced,BE,,,,,RDR,2885.25,2887.25,2868.25,2885.25,2018-09-10 09:55:00-04:00,RR,2018-09-10 09:30:00-04:00,RR,RR,2018-09-10 09:30:00-04:00,25.0,RR,2018-09-10 10:25:00-04:00,True,other,2.0,17.0,8.5,-0.0,False
09/10/2018,,2882.25,,,,,,,,,,,2883.75,2018_set2,2018-09-10,10:35,2883.75,2868.25,Short,Frontrun,No Conf,,EX,2018-09-10 10:35:00-04:00,2018-09-10,,10:35,ES,No Conf,Short,RDR,Frontrun,EX,,,,,RDR,2882.25,2883.75,2868.25,2883.75,2018-09-10 10:35:00-04:00,RS,2018-09-10 10:30:00-04:00,RR,RR,2018-09-10 09:30:00-04:00,65.0,RR,2018-09-10 10:25:00-04:00,False,after_confirm,1.5,14.0,9.333333333333334,-1.0,False
09/11/2018,,2877.0,,,,,,,,,,,2892.0,2018_set2,2018-09-11,10:50,2874.5,2892.0,Long,Frontrun,No Conf,,W,2018-09-11 10:50:00-04:00,2018-09-11,,10:50,ES,No Conf,Long,RDR,Frontrun,W,,,,,RDR,2877.0,2874.5,2892.0,2892.0,2018-09-11 10:50:00-04:00,RS,2018-09-11 10:30:00-04:00,RR,RR,2018-09-11 09:30:00-04:00,80.0,RR,2018-09-11 10:25:00-04:00,False,after_confirm,2.5,15.0,6.0,6.0,True
09/13/2018,,2901.0,,,,,,,,,,,2903.5,2018_set2,2018-09-13,11:10,2903.5,2888.75,Short,Mode,Confirmed,11:00,EX,2018-09-13 11:10:00-04:00,2018-09-13,11:00,11:10,ES,Confirmed,Short,RDR,Mode,EX,,,,,RDR,2901.0,2903.5,2888.75,2903.5,2018-09-13 11:10:00-04:00,RS,2018-09-13 10:30:00-04:00,RR,RR,2018-09-13 09:30:00-04:00,100.0,RR,2018-09-13 10:25:00-04:00,False,after_confirm,2.5,12.25,4.9,-1.0,False
09/17/2018,,2905.0,,,,,,,,,,,2900.25,2018_set2,2018-09-17,10:35,2906.0,2900.25,Short,Frontrun,No Conf,,W,2018-09-17 10:35:00-04:00,2018-09-17,,10:35,ES,No Conf,Short,RDR,Frontrun,W,,,,,RDR,2905.0,2906.0,2900.25,2900.25,2018-09-17 10:35:00-04:00,RS,2018-09-17 10:30:00-04:00,RR,RR,2018-09-17 09:30:00-04:00,65.0,RR,2018-09-17 10:25:00-04:00,False,after_confirm,1.0,4.75,4.75,4.75,True
09/18/2018,,2905.5,,,,,,,,,,,2914.5,2018_set2,2018-09-18,10:35,2904.0,2914.5,Long,Frontrun,No Conf,,W,2018-09-18 10:35:00-04:00,2018-09-18,,10:35,ES,No Conf,Long,RDR,Frontrun,W,,,,,RDR,2905.5,2904.0,2914.5,2914.5,2018-09-18 10:35:00-04:00,RS,2018-09-18 10:30:00-04:00,RR,RR,2018-09-18 09:30:00-04:00,65.0,RR,2018-09-18 10:25:00-04:00,False,after_confirm,1.5,9.0,6.0,6.0,True
09/19/2018,,2912.75,,,,,,,,,,,2912.75,2018_set2,2018-09-19,10:35,2911.25,2922.0,Long,Frontrun,No Conf,,BE,2018-09-19 10:35:00-04:00,2018-09-19,,10:35,ES,No Conf,Long,RDR,Frontrun,BE,,,,,RDR,2912.75,2911.25,2922.0,2912.75,2018-09-19 10:35:00-04:00,RS,2018-09-19 10:30:00-04:00,RR,RR,2018-09-19 09:30:00-04:00,65.0,RR,2018-09-19 10:25:00-04:00,False,after_confirm,1.5,9.25,6.166666666666667,0.0,False
09/20/2018,,2918.75,,,,,,,,,,,2927.75,2018_set2,2018-09-20,7:20,2917.5,2927.75,Long,Advanced,Confirmed,6:35,W,2018-09-20 07:20:00-04:00,2018-09-20,6:35,7:20,ES,Confirmed,Long,ODR,Advanced,W,,,,,ODR,2918.75,2917.5,2927.75,2927.75,2018-09-20 07:20:00-04:00,OS,2018-09-20 04:00:00-04:00,OR,OR,2018-09-20 03:00:00-04:00,260.0,,,False,other,1.25,9.0,7.2,7.2,True
09/20/2018,,2928.75,,,,,,,,,,,2937.25,2018_set2,2018-09-20,10:30,2927.0,2937.25,Long,Frontrun,No Conf,,W,2018-09-20 10:30:00-04:00,2018-09-20,,10:30,ES,No Conf,Long,In Between,Frontrun,W,,,,,In Between,2928.75,2927.0,2937.25,2937.25,2018-09-20 10:30:00-04:00,RS,2018-09-20 10:30:00-04:00,RS,RS,2018-09-20 10:30:00-04:00,0.0,RS,2018-09-20 11:30:00-04:00,True,m7,1.75,8.5,4.857142857142857,4.857142857142857,True
09/21/2018,,2941.0,,,,,,,,,,,2942.5,2018_set2,2018-09-21,10:45,2942.5,2934.5,Short,Mode,Wick,10:30,EX,2018-09-21 10:45:00-04:00,2018-09-21,10:30,10:45,ES,Wick,Short,RDR,Mode,EX,,,,,RDR,2941.0,2942.5,2934.5,2942.5,2018-09-21 10:45:00-04:00,RS,2018-09-21 10:30:00-04:00,RR,RR,2018-09-21 09:30:00-04:00,75.0,RR,2018-09-21 10:25:00-04:00,False,after_confirm,1.5,6.5,4.333333333333333,-1.0,False
09/21/2018,,2943.5,,,,,,,,,,,2934.5,2018_set2,2018-09-21,12:10,2945.0,2934.5,Short,Mode,Wick,10:30,W,2018-09-21 12:10:00-04:00,2018-09-21,10:30,12:10,ES,Wick,Short,RDR,Mode,W,,,,,RDR,2943.5,2945.0,2934.5,2934.5,2018-09-21 12:10:00-04:00,RS,2018-09-21 10:30:00-04:00,RR,RR,2018-09-21 09:30:00-04:00,160.0,RR,2018-09-21 10:25:00-04:00,False,after_confirm,1.5,9.0,6.0,6.0,True
09/24/2018,,2926.0,,,,,,,,,,,2924.75,2018_set2,2018-09-24,9:50,2924.75,2934.5,Long,Advanced,No Conf,,EX,2018-09-24 09:50:00-04:00,2018-09-24,,9:50,ES,No Conf,Long,RDR,Advanced,EX,,,,,RDR,2926.0,2924.75,2934.5,2924.75,2018-09-24 09:50:00-04:00,RR,2018-09-24 09:30:00-04:00,RR,RR,2018-09-24 09:30:00-04:00,20.0,RR,2018-09-24 10:25:00-04:00,True,other,1.25,8.5,6.8,-1.0,False
09/24/2018,,2921.25,,,,,,,,,,,2923.5,2018_set2,2018-09-24,11:05,2923.5,2913.25,Short,Goldfish,Confirmed,10:35,EX,2018-09-24 11:05:00-04:00,2018-09-24,10:35,11:05,ES,Confirmed,Short,RDR,Goldfish,EX,,,,,RDR,2921.25,2923.5,2913.25,2923.5,2018-09-24 11:05:00-04:00,RS,2018-09-24 10:30:00-04:00,RR,RR,2018-09-24 09:30:00-04:00,95.0,RR,2018-09-24 10:25:00-04:00,False,after_confirm,2.25,8.0,3.5555555555555554,-1.0,False
09/25/2018,,2926.0,,,,,,,,,,,2920.25,2018_set2,2018-09-25,10:45,2927.0,2920.25,Short,Frontrun,No Conf,,W,2018-09-25 10:45:00-04:00,2018-09-25,,10:45,ES,No Conf,Short,RDR,Frontrun,W,,,,,RDR,2926.0,2927.0,2920.25,2920.25,2018-09-25 10:45:00-04:00,RS,2018-09-25 10:30:00-04:00,RR,RR,2018-09-25 09:30:00-04:00,75.0,RR,2018-09-25 10:25:00-04:00,False,after_confirm,1.0,5.75,5.75,5.75,True
09/25/2018,,2928.25,,,,,,,,,,,2920.25,2018_set2,2018-09-25,12:10,2929.25,2920.25,Short,Mode,Confirmed,10:55,W,2018-09-25 12:10:00-04:00,2018-09-25,10:55,12:10,ES,Confirmed,Short,RDR,Mode,W,,,,,RDR,2928.25,2929.25,2920.25,2920.25,2018-09-25 12:10:00-04:00,RS,2018-09-25 10:30:00-04:00,RR,RR,2018-09-25 09:30:00-04:00,160.0,RR,2018-09-25 10:25:00-04:00,False,after_confirm,1.0,8.0,8.0,8.0,True
09/26/2018,,2926.75,,,,,,,,,,,2926.0,2018_set2,2018-09-26,7:35,2926.0,2930.25,Long,Advanced,Confirmed,4:05,EX,2018-09-26 07:35:00-04:00,2018-09-26,4:05,7:35,ES,Confirmed,Long,ODR,Advanced,EX,,,,,ODR,2926.75,2926.0,2930.25,2926.0,2018-09-26 07:35:00-04:00,OS,2018-09-26 04:00:00-04:00,OR,OR,2018-09-26 03:00:00-04:00,275.0,,,False,other,0.75,3.5,4.666666666666667,-1.0,False
09/26/2018,,2923.25,,,,,,,,,,,2931.25,2018_set2,2018-09-26,10:30,2922.0,2931.25,Long,Frontrun,No Conf,,W,2018-09-26 10:30:00-04:00,2018-09-26,,10:30,ES,No Conf,Long,RDR,Frontrun,W,,,,,RDR,2923.25,2922.0,2931.25,2931.25,2018-09-26 10:30:00-04:00,RS,2018-09-26 10:30:00-04:00,RR,RR,2018-09-26 09:30:00-04:00,60.0,RR,2018-09-26 10:25:00-04:00,False,after_confirm,1.25,8.0,6.4,6.4,True
09/27/2018,,2924.75,,,,,,,,,,,2924.75,2018_set2,2018-09-27,10:35,2922.75,2934.25,Long,Frontrun,No Conf,,BE,2018-09-27 10:35:00-04:00,2018-09-27,,10:35,ES,No Conf,Long,RDR,Frontrun,BE,,,,,RDR,2924.75,2922.75,2934.25,2924.75,2018-09-27 10:35:00-04:00,RS,2018-09-27 10:30:00-04:00,RR,RR,2018-09-27 09:30:00-04:00,65.0,RR,2018-09-27 10:25:00-04:00,False,after_confirm,2.0,9.5,4.75,0.0,False
09/28/2018,,2918.75,,,,,,,,,,,2925.0,2018_set2,2018-09-28,10:35,2917.75,2925.0,Long,Mode,Wick,10:30,W,2018-09-28 10:35:00-04:00,2018-09-28,10:30,10:35,ES,Wick,Long,RDR,Mode,W,,,,,RDR,2918.75,2917.75,2925.0,2925.0,2018-09-28 10:35:00-04:00,RS,2018-09-28 10:30:00-04:00,RR,RR,2018-09-28 09:30:00-04:00,65.0,RR,2018-09-28 10:25:00-04:00,False,after_confirm,1.0,6.25,6.25,6.25,True
10/01/2018,,2940.25,,,,,,,,,,,2939.0,2018_set2,2018-10-01,10:35,2939.0,2947.25,Long,Mode,Wick,10:30,EX,2018-10-01 10:35:00-04:00,2018-10-01,10:30,10:35,ES,Wick,Long,RDR,Mode,EX,,,,,RDR,2940.25,2939.0,2947.25,2939.0,2018-10-01 10:35:00-04:00,RS,2018-10-01 10:30:00-04:00,RR,RR,2018-10-01 09:30:00-04:00,65.0,RR,2018-10-01 10:25:00-04:00,False,after_confirm,1.25,7.0,5.6,-1.0,False
10/01/2018,,2938.75,,,,,,,,,,,2937.25,2018_set2,2018-10-01,10:45,2937.25,2947.25,Long,Mode,Wick,10:30,EX,2018-10-01 10:45:00-04:00,2018-10-01,10:30,10:45,ES,Wick,Long,RDR,Mode,EX,,,,,RDR,2938.75,2937.25,2947.25,2937.25,2018-10-01 10:45:00-04:00,RS,2018-10-01 10:30:00-04:00,RR,RR,2018-10-01 09:30:00-04:00,75.0,RR,2018-10-01 10:25:00-04:00,False,after_confirm,1.5,8.5,5.666666666666667,-1.0,False
10/02/2018,,2927.5,,,,,,,,,,,2927.5,2018_set2,2018-10-02,10:30,2928.5,2922.0,Short,Frontrun,No Conf,,BE,2018-10-02 10:30:00-04:00,2018-10-02,,10:30,ES,No Conf,Short,RDR,Frontrun,BE,,,,,RDR,2927.5,2928.5,2922.0,2927.5,2018-10-02 10:30:00-04:00,RS,2018-10-02 10:30:00-04:00,RR,RR,2018-10-02 09:30:00-04:00,60.0,RR,2018-10-02 10:25:00-04:00,False,after_confirm,1.0,5.5,5.5,-0.0,False
10/02/2018,,2929.75,,,,,,,,,,,2936.0,2018_set2,2018-10-02,11:30,2928.5,2936.0,Long,Advanced,Confirmed,,W,2018-10-02 11:30:00-04:00,2018-10-02,,11:30,ES,Confirmed,Long,RDR,Advanced,W,,,,,RDR,2929.75,2928.5,2936.0,2936.0,2018-10-02 11:30:00-04:00,RS,2018-10-02 10:30:00-04:00,RR,RR,2018-10-02 09:30:00-04:00,120.0,RR,2018-10-02 10:25:00-04:00,False,after_confirm,1.25,6.25,5.0,5.0,True
10/04/2018,,2907.0,,,,,,,,,,,2892.0,2018_set2,2018-10-04,11:45,2910.25,2892.0,Short,Mode,Confirmed,11:35,W,2018-10-04 11:45:00-04:00,2018-10-04,11:35,11:45,ES,Confirmed,Short,RDR,Mode,W,,,,,RDR,2907.0,2910.25,2892.0,2892.0,2018-10-04 11:45:00-04:00,RS,2018-10-04 10:30:00-04:00,RR,RR,2018-10-04 09:30:00-04:00,135.0,RR,2018-10-04 10:25:00-04:00,False,after_confirm,3.25,15.0,4.615384615384615,4.615384615384615,True
10/09/2018,,2894.0,,,,,,,,,,,2891.5,2018_set2,2018-10-09,10:55,2891.5,2912.25,Long,Mode,Confirmed,10:30,EX,2018-10-09 10:55:00-04:00,2018-10-09,10:30,10:55,ES,Confirmed,Long,RDR,Mode,EX,,,,,RDR,2894.0,2891.5,2912.25,2891.5,2018-10-09 10:55:00-04:00,RS,2018-10-09 10:30:00-04:00,RR,RR,2018-10-09 09:30:00-04:00,85.0,RR,2018-10-09 10:25:00-04:00,False,after_confirm,2.5,18.25,7.3,-1.0,False
10/10/2018,,2879.5,,,,,,,,,,,2861.0,2018_set2,2018-10-10,9:30,2882.0,2861.0,Short,Advanced,No Conf,,W,2018-10-10 09:30:00-04:00,2018-10-10,,9:30,ES,No Conf,Short,RDR,Advanced,W,,,,,RDR,2879.5,2882.0,2861.0,2861.0,2018-10-10 09:30:00-04:00,RR,2018-10-10 09:30:00-04:00,RR,RR,2018-10-10 09:30:00-04:00,0.0,RR,2018-10-10 10:25:00-04:00,True,m7,2.5,18.5,7.4,7.4,True
10/10/2018,,2858.5,,,,,,,,,,,2863.0,2018_set2,2018-10-10,10:30,2863.0,2826.0,Short,Frontrun,No Conf,,EX,2018-10-10 10:30:00-04:00,2018-10-10,,10:30,ES,No Conf,Short,RDR,Frontrun,EX,,,,,RDR,2858.5,2863.0,2826.0,2863.0,2018-10-10 10:30:00-04:00,RS,2018-10-10 10:30:00-04:00,RR,RR,2018-10-10 09:30:00-04:00,60.0,RR,2018-10-10 10:25:00-04:00,False,after_confirm,4.5,32.5,7.222222222222222,-1.0,False
10/11/2018,,2774.5,,,,,,,,,,,2779.5,2018_set2,2018-10-11,10:50,2779.5,2740.5,Short,Mode,Confirmed,10:45,EX,2018-10-11 10:50:00-04:00,2018-10-11,10:45,10:50,ES,Confirmed,Short,RDR,Mode,EX,,,,,RDR,2774.5,2779.5,2740.5,2779.5,2018-10-11 10:50:00-04:00,RS,2018-10-11 10:30:00-04:00,RR,RR,2018-10-11 09:30:00-04:00,80.0,RR,2018-10-11 10:25:00-04:00,False,after_confirm,5.0,34.0,6.8,-1.0,False
10/11/2018,,2779.0,,,,,,,,,,,2740.5,2018_set2,2018-10-11,12:35,2784.25,2740.5,Short,Mode,Confirmed,10:45,W,2018-10-11 12:35:00-04:00,2018-10-11,10:45,12:35,ES,Confirmed,Short,RDR,Mode,W,,,,,RDR,2779.0,2784.25,2740.5,2740.5,2018-10-11 12:35:00-04:00,RS,2018-10-11 10:30:00-04:00,RR,RR,2018-10-11 09:30:00-04:00,185.0,RR,2018-10-11 10:25:00-04:00,False,after_confirm,5.25,38.5,7.333333333333333,7.333333333333333,True
10/12/2018,,2759.5,,,,,,,,,,,2732.75,2018_set2,2018-10-12,11:55,2763.5,2732.75,Short,Mode,Confirmed,,W,2018-10-12 11:55:00-04:00,2018-10-12,,11:55,ES,Confirmed,Short,RDR,Mode,W,,,,,RDR,2759.5,2763.5,2732.75,2732.75,2018-10-12 11:55:00-04:00,RS,2018-10-12 10:30:00-04:00,RR,RR,2018-10-12 09:30:00-04:00,145.0,RR,2018-10-12 10:25:00-04:00,False,after_confirm,4.0,26.75,6.6875,6.6875,True
10/16/2018,,2776.25,,,,,,,,,,,2798.0,2018_set2,2018-10-16,10:35,2773.75,2798.0,Long,Frontrun,No Conf,,W,2018-10-16 10:35:00-04:00,2018-10-16,,10:35,ES,No Conf,Long,RDR,Frontrun,W,,,,,RDR,2776.25,2773.75,2798.0,2798.0,2018-10-16 10:35:00-04:00,RS,2018-10-16 10:30:00-04:00,RR,RR,2018-10-16 09:30:00-04:00,65.0,RR,2018-10-16 10:25:00-04:00,False,after_confirm,2.5,21.75,8.7,8.7,True
03/03/2022,,4351.25,,,,,,,,,,,4351.25,2022,2022-03-03,11:20,4346.0,4418.5,Long,Advanced,Confirmed,,BE,2022-03-03 11:20:00-05:00,2022-03-03,,11:20,ES,Confirmed,Long,RDR,Advanced,BE,,,,,RDR,4351.25,4346.0,4418.5,4351.25,2022-03-03 11:20:00-05:00,RS,2022-03-03 10:30:00-05:00,RR,RR,2022-03-03 09:30:00-05:00,110.0,RR,2022-03-03 10:25:00-05:00,False,after_confirm,5.25,67.25,12.80952380952381,0.0,False
03/04/2022,,4306.75,,,,,,,,,,,4306.75,2022,2022-03-04,10:30,4315.75,4264.75,Short,Frontrun,Confirmed,,BE,2022-03-04 10:30:00-05:00,2022-03-04,,10:30,ES,Confirmed,Short,RDR,Frontrun,BE,,,,,RDR,4306.75,4315.75,4264.75,4306.75,2022-03-04 10:30:00-05:00,RS,2022-03-04 10:30:00-05:00,RR,RR,2022-03-04 09:30:00-05:00,60.0,RR,2022-03-04 10:25:00-05:00,False,after_confirm,9.0,42.0,4.666666666666667,-0.0,False
03/07/2022,,4318.5,,,,,,,,,,,4286.25,2022,2022-03-07,9:35,4326.0,4238.0,Short,Advanced,Confirmed,,W,2022-03-07 09:35:00-05:00,2022-03-07,,9:35,ES,Confirmed,Short,RDR,Advanced,W,,,,,RDR,4318.5,4326.0,4238.0,4286.25,2022-03-07 09:35:00-05:00,RR,2022-03-07 09:30:00-05:00,RR,RR,2022-03-07 09:30:00-05:00,5.0,RR,2022-03-07 10:25:00-05:00,True,m7,7.5,80.5,10.733333333333333,4.3,True
