date,ts,session,session_label,open,high,low,close,p_model_uxp,p_model_dxp,p_model_rx,p_model_rc,p_model_u,p_model_d,p_model_ux,p_model_dx,p_trade_long,p_trade_short,p_range_up,p_range_down,p_adr_mid_broken,p_odr_mid_broken,p_confirm_long,p_confirm_short
2025-05-13,2025-05-13 20:50:00-04:00,AS,Asia,5903.5,5904.5,5902.25,5903.0,0.361,0.287,0.003,0.18,0.008,0.007,0.074,0.059,0.494,0.453,0.47,0.463,0.834,0.705,0.494,0.453
2025-05-13,2025-05-13 20:55:00-04:00,AS,Asia,5903.0,5904.5,5903.0,5903.75,0.361,0.287,0.003,0.18,0.008,0.007,0.074,0.059,0.494,0.453,0.47,0.463,0.834,0.705,0.494,0.453
2025-05-13,2025-05-13 21:00:00-04:00,AS,Asia,5903.75,5903.75,5900.0,5900.5,0.361,0.287,0.003,0.18,0.008,0.007,0.074,0.059,0.494,0.453,0.47,0.463,0.834,0.705,0.494,0.453
2025-05-13,2025-05-13 21:05:00-04:00,AS,Asia,5900.5,5901.0,5898.5,5900.25,0.361,0.287,0.003,0.18,0.008,0.007,0.074,0.059,0.494,0.453,0.47,0.463,0.834,0.705,0.494,0.453
2025-05-13,2025-05-13 21:10:00-04:00,AS,Asia,5900.25,5901.0,5898.75,5900.75,0.361,0.287,0.003,0.18,0.008,0.007,0.074,0.059,0.494,0.453,0.47,0.463,0.834,0.705,0.494,0.453
2025-05-13,2025-05-13 21:15:00-04:00,AS,Asia,5900.75,5903.75,5900.5,5903.25,0.361,0.287,0.003,0.18,0.008,0.007,0.074,0.059,0.494,0.453,0.47,0.463,0.834,0.705,0.494,0.453
2025-05-13,2025-05-13 21:20:00-04:00,AS,Asia,5903.25,5903.25,5902.25,5902.5,0.361,0.287,0.003,0.18,0.008,0.007,0.074,0.059,0.494,0.453,0.47,0.463,0.834,0.705,0.494,0.453
2025-05-13,2025-05-13 21:25:00-04:00,AS,Asia,5902.5,5903.0,5902.25,5902.25,0.361,0.287,0.003,0.18,0.008,0.007,0.074,0.059,0.494,0.453,0.47,0.463,0.834,0.705,0.494,0.453
2025-05-13,2025-05-13 21:30:00-04:00,AS,Asia,5902.25,5903.0,5901.25,5901.75,0.361,0.287,0.003,0.18,0.008,0.007,0.074,0.059,0.494,0.453,0.47,0.463,0.834,0.705,0.494,0.453
2025-05-13,2025-05-13 21:35:00-04:00,AS,Asia,5901.75,5901.75,5900.75,5901.5,0.361,0.287,0.003,0.18,0.008,0.007,0.074,0.059,0.494,0.453,0.47,0.463,0.834,0.705,0.494,0.453
2025-05-13,2025-05-13 21:40:00-04:00,AS,Asia,5901.5,5906.0,5901.25,5905.0,0.361,0.287,0.003,0.18,0.008,0.007,0.074,0.059,0.494,0.453,0.47,0.463,0.834,0.705,0.494,0.453
2025-05-13,2025-05-13 21:45:00-04:00,AS,Asia,5904.75,5905.0,5903.0,5903.0,0.361,0.287,0.003,0.18,0.008,0.007,0.074,0.059,0.494,0.453,0.47,0.463,0.834,0.705,0.494,0.453
2025-05-13,2025-05-13 21:50:00-04:00,AS,Asia,5903.25,5903.75,5902.5,5903.0,0.361,0.287,0.003,0.18,0.008,0.007,0.074,0.059,0.494,0.453,0.47,0.463,0.834,0.705,0.494,0.453
2025-05-13,2025-05-13 21:55:00-04:00,AS,Asia,5903.25,5904.5,5902.75,5904.5,0.361,0.287,0.003,0.18,0.008,0.007,0.074,0.059,0.494,0.453,0.47,0.463,0.834,0.705,0.494,0.453
2025-05-13,2025-05-13 22:00:00-04:00,AS,Asia,5904.5,5904.75,5900.5,5901.0,0.361,0.287,0.003,0.18,0.008,0.007,0.074,0.059,0.494,0.453,0.47,0.463,0.834,0.705,0.494,0.453
2025-05-13,2025-05-13 22:05:00-04:00,AS,Asia,5900.75,5901.5,5899.5,5899.5,0.361,0.287,0.003,0.18,0.008,0.007,0.074,0.059,0.494,0.453,0.47,0.463,0.834,0.705,0.494,0.453
2025-05-13,2025-05-13 22:10:00-04:00,AS,Asia,5899.5,5902.0,5899.5,5901.75,0.361,0.287,0.003,0.18,0.008,0.007,0.074,0.059,0.494,0.453,0.47,0.463,0.834,0.705,0.494,0.453
2025-05-13,2025-05-13 22:15:00-04:00,AS,Asia,5901.75,5903.75,5901.5,5903.25,0.361,0.287,0.003,0.18,0.008,0.007,0.074,0.059,0.494,0.453,0.47,0.463,0.834,0.705,0.494,0.453
2025-05-13,2025-05-13 22:20:00-04:00,AS,Asia,5903.5,5905.5,5903.5,5905.5,0.361,0.287,0.003,0.18,0.008,0.007,0.074,0.059,0.494,0.453,0.47,0.463,0.834,0.705,0.494,0.453
2025-05-13,2025-05-13 22:25:00-04:00,AS,Asia,5905.5,5905.5,5903.25,5903.75,0.361,0.287,0.003,0.18,0.008,0.007,0.074,0.059,0.494,0.453,0.47,0.463,0.834,0.705,0.494,0.453
2025-05-13,2025-05-13 22:30:00-04:00,AS,Asia,5903.75,5903.75,5902.5,5902.5,0.361,0.287,0.003,0.18,0.008,0.007,0.074,0.059,0.494,0.453,0.47,0.463,0.834,0.705,0.494,0.453
2025-05-13,2025-05-13 22:35:00-04:00,AS,Asia,5902.5,5903.0,5901.25,5901.75,0.361,0.287,0.003,0.18,0.008,0.007,0.074,0.059,0.494,0.453,0.47,0.463,0.834,0.705,0.494,0.453
2025-05-13,2025-05-13 22:40:00-04:00,AS,Asia,5901.75,5903.75,5901.75,5902.75,0.361,0.287,0.003,0.18,0.008,0.007,0.074,0.059,0.494,0.453,0.47,0.463,0.834,0.705,0.494,0.453
2025-05-13,2025-05-13 22:45:00-04:00,AS,Asia,5902.75,5902.75,5900.25,5900.5,0.361,0.287,0.003,0.18,0.008,0.007,0.074,0.059,0.494,0.453,0.47,0.463,0.834,0.705,0.494,0.453
2025-05-13,2025-05-13 22:50:00-04:00,AS,Asia,5900.5,5901.5,5900.5,5901.5,0.361,0.287,0.003,0.18,0.008,0.007,0.074,0.059,0.494,0.453,0.47,0.463,0.834,0.705,0.494,0.453
2025-05-13,2025-05-13 22:55:00-04:00,AS,Asia,5901.5,5902.25,5901.25,5902.0,0.361,0.287,0.003,0.18,0.008,0.007,0.074,0.059,0.494,0.453,0.47,0.463,0.834,0.705,0.494,0.453
2025-05-13,2025-05-13 23:00:00-04:00,AS,Asia,5902.25,5903.0,5902.0,5902.75,0.361,0.287,0.003,0.18,0.008,0.007,0.074,0.059,0.494,0.453,0.47,0.463,0.834,0.705,0.494,0.453
2025-05-13,2025-05-13 23:05:00-04:00,AS,Asia,5902.75,5906.75,5902.75,5905.75,0.361,0.287,0.003,0.18,0.008,0.007,0.074,0.059,0.494,0.453,0.47,0.463,0.834,0.705,0.494,0.453
2025-05-13,2025-05-13 23:10:00-04:00,AS,Asia,5906.0,5906.75,5905.75,5905.75,0.361,0.287,0.003,0.18,0.008,0.007,0.074,0.059,0.494,0.453,0.47,0.463,0.834,0.705,0.494,0.453
2025-05-13,2025-05-13 23:15:00-04:00,AS,Asia,5905.75,5906.25,5905.5,5906.25,0.361,0.287,0.003,0.18,0.008,0.007,0.074,0.059,0.494,0.453,0.47,0.463,0.834,0.705,0.494,0.453
2025-05-13,2025-05-13 23:20:00-04:00,AS,Asia,5906.5,5907.0,5905.5,5906.0,0.361,0.287,0.003,0.18,0.008,0.007,0.074,0.059,0.494,0.453,0.47,0.463,0.834,0.705,0.494,0.453
2025-05-13,2025-05-13 23:25:00-04:00,AS,Asia,5906.25,5907.0,5905.75,5907.0,0.361,0.287,0.003,0.18,0.008,0.007,0.074,0.059,0.494,0.453,0.47,0.463,0.834,0.705,0.494,0.453
2025-05-13,2025-05-13 23:30:00-04:00,AS,Asia,5906.75,5908.0,5906.25,5906.25,0.361,0.287,0.003,0.18,0.008,0.007,0.074,0.059,0.494,0.453,0.47,0.463,0.834,0.705,0.494,0.453
2025-05-13,2025-05-13 23:35:00-04:00,AS,Asia,5906.0,5906.75,5905.5,5906.0,0.361,0.287,0.003,0.18,0.008,0.007,0.074,0.059,0.494,0.453,0.47,0.463,0.834,0.705,0.494,0.453
2025-05-13,2025-05-13 23:40:00-04:00,AS,Asia,5906.0,5906.0,5905.25,5905.75,0.361,0.287,0.003,0.18,0.008,0.007,0.074,0.059,0.494,0.453,0.47,0.463,0.834,0.705,0.494,0.453
2025-05-13,2025-05-13 23:45:00-04:00,AS,Asia,5905.75,5905.75,5903.75,5904.5,0.361,0.287,0.003,0.18,0.008,0.007,0.074,0.059,0.494,0.453,0.47,0.463,0.834,0.705,0.494,0.453
2025-05-13,2025-05-13 23:50:00-04:00,AS,Asia,5904.5,5905.0,5904.25,5904.75,0.361,0.287,0.003,0.18,0.008,0.007,0.074,0.059,0.494,0.453,0.47,0.463,0.834,0.705,0.494,0.453
2025-05-13,2025-05-13 23:55:00-04:00,AS,Asia,5904.75,5905.75,5904.5,5905.25,0.361,0.287,0.003,0.18,0.008,0.007,0.074,0.059,0.494,0.453,0.47,0.463,0.834,0.705,0.494,0.453
2025-05-14,2025-05-14 00:00:00-04:00,AS,Asia,5905.5,5905.75,5904.25,5904.5,0.693,0.025,0.001,0.134,0.011,0.005,0.088,0.031,0.461,0.483,0.444,0.48,0.806,0.699,0.461,0.483
2025-05-14,2025-05-14 00:05:00-04:00,AS,Asia,5904.25,5905.0,5903.5,5903.5,0.693,0.025,0.001,0.134,0.011,0.005,0.088,0.031,0.461,0.483,0.444,0.48,0.806,0.699,0.461,0.483
2025-05-14,2025-05-14 00:10:00-04:00,AS,Asia,5903.75,5905.25,5903.75,5905.0,0.693,0.025,0.001,0.134,0.011,0.005,0.088,0.031,0.461,0.483,0.444,0.48,0.806,0.699,0.461,0.483
2025-05-14,2025-05-14 00:15:00-04:00,AS,Asia,5905.25,5906.25,5904.5,5906.0,0.693,0.025,0.001,0.134,0.011,0.005,0.088,0.031,0.461,0.483,0.444,0.48,0.806,0.699,0.461,0.483
2025-05-14,2025-05-14 00:20:00-04:00,AS,Asia,5906.0,5907.0,5905.25,5906.5,0.693,0.025,0.001,0.134,0.011,0.005,0.088,0.031,0.461,0.483,0.444,0.48,0.806,0.699,0.461,0.483
2025-05-14,2025-05-14 00:25:00-04:00,AS,Asia,5906.75,5907.0,5906.0,5906.5,0.693,0.025,0.001,0.134,0.011,0.005,0.088,0.031,0.461,0.483,0.444,0.48,0.806,0.699,0.461,0.483
2025-05-14,2025-05-14 00:30:00-04:00,AS,Asia,5906.5,5907.25,5906.0,5907.25,0.693,0.025,0.001,0.134,0.011,0.005,0.088,0.031,0.461,0.483,0.444,0.48,0.806,0.699,0.461,0.483
2025-05-14,2025-05-14 00:35:00-04:00,AS,Asia,5907.0,5910.0,5907.0,5909.25,0.693,0.025,0.001,0.134,0.011,0.005,0.088,0.031,0.461,0.483,0.444,0.48,0.806,0.699,0.461,0.483
2025-05-14,2025-05-14 00:40:00-04:00,AS,Asia,5909.5,5911.25,5909.25,5910.0,0.693,0.025,0.001,0.134,0.011,0.005,0.088,0.031,0.461,0.483,0.444,0.48,0.806,0.699,0.461,0.483
2025-05-14,2025-05-14 00:45:00-04:00,AS,Asia,5910.25,5910.5,5908.75,5909.25,0.693,0.025,0.001,0.134,0.011,0.005,0.088,0.031,0.461,0.483,0.444,0.48,0.806,0.699,0.461,0.483
2025-05-14,2025-05-14 00:50:00-04:00,AS,Asia,5909.25,5909.5,5908.75,5909.0,0.693,0.025,0.001,0.134,0.011,0.005,0.088,0.031,0.461,0.483,0.444,0.48,0.806,0.699,0.461,0.483
2025-05-14,2025-05-14 00:55:00-04:00,AS,Asia,5909.0,5909.0,5908.25,5908.25,0.693,0.025,0.001,0.134,0.011,0.005,0.088,0.031,0.461,0.483,0.444,0.48,0.806,0.699,0.461,0.483
2025-05-14,2025-05-14 01:00:00-04:00,AS,Asia,5908.5,5909.75,5907.5,5909.25,0.693,0.025,0.001,0.134,0.011,0.005,0.088,0.031,0.461,0.483,0.444,0.48,0.806,0.699,0.461,0.483
2025-05-14,2025-05-14 01:05:00-04:00,AS,Asia,5909.5,5910.0,5909.0,5909.75,0.693,0.025,0.001,0.134,0.011,0.005,0.088,0.031,0.461,0.483,0.444,0.48,0.806,0.699,0.461,0.483
2025-05-14,2025-05-14 01:10:00-04:00,AS,Asia,5909.75,5911.75,5909.25,5910.75,0.693,0.025,0.001,0.134,0.011,0.005,0.088,0.031,0.461,0.483,0.444,0.48,0.806,0.699,0.461,0.483
2025-05-14,2025-05-14 01:15:00-04:00,AS,Asia,5910.5,5912.0,5910.0,5910.25,0.693,0.025,0.001,0.134,0.011,0.005,0.088,0.031,0.461,0.483,0.444,0.48,0.806,0.699,0.461,0.483
2025-05-14,2025-05-14 01:20:00-04:00,AS,Asia,5910.25,5911.0,5909.25,5909.5,0.693,0.025,0.001,0.134,0.011,0.005,0.088,0.031,0.461,0.483,0.444,0.48,0.806,0.699,0.461,0.483
2025-05-14,2025-05-14 01:25:00-04:00,AS,Asia,5909.5,5909.5,5906.75,5907.5,0.693,0.025,0.001,0.134,0.011,0.005,0.088,0.031,0.461,0.483,0.444,0.48,0.806,0.699,0.461,0.483
2025-05-14,2025-05-14 01:30:00-04:00,AS,Asia,5907.75,5908.25,5907.0,5907.75,0.693,0.025,0.001,0.134,0.011,0.005,0.088,0.031,0.461,0.483,0.444,0.48,0.806,0.699,0.461,0.483
2025-05-14,2025-05-14 01:35:00-04:00,AS,Asia,5907.75,5909.25,5907.5,5908.75,0.693,0.025,0.001,0.134,0.011,0.005,0.088,0.031,0.461,0.483,0.444,0.48,0.806,0.699,0.461,0.483
2025-05-14,2025-05-14 01:40:00-04:00,AS,Asia,5909.0,5909.75,5908.0,5909.25,0.693,0.025,0.001,0.134,0.011,0.005,0.088,0.031,0.461,0.483,0.444,0.48,0.806,0.699,0.461,0.483
2025-05-14,2025-05-14 01:45:00-04:00,AS,Asia,5909.25,5910.0,5908.25,5909.75,0.693,0.025,0.001,0.134,0.011,0.005,0.088,0.031,0.461,0.483,0.444,0.48,0.806,0.699,0.461,0.483
2025-05-14,2025-05-14 01:50:00-04:00,AS,Asia,5909.75,5910.0,5908.25,5908.5,0.693,0.025,0.001,0.134,0.011,0.005,0.088,0.031,0.461,0.483,0.444,0.48,0.806,0.699,0.461,0.483
2025-05-14,2025-05-14 01:55:00-04:00,AS,Asia,5908.75,5909.25,5908.25,5908.75,0.693,0.025,0.001,0.134,0.011,0.005,0.088,0.031,0.461,0.483,0.444,0.48,0.806,0.699,0.461,0.483
2025-05-14,2025-05-14 02:00:00-04:00,TO,TransODR,5908.75,5910.25,5907.5,5908.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 02:05:00-04:00,TO,TransODR,5908.25,5908.75,5907.0,5907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 02:10:00-04:00,TO,TransODR,5907.0,5907.75,5905.5,5906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 02:15:00-04:00,TO,TransODR,5906.0,5907.0,5905.5,5906.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 02:20:00-04:00,TO,TransODR,5906.25,5906.5,5905.5,5906.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 02:25:00-04:00,TO,TransODR,5906.0,5910.5,5906.0,5909.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 02:30:00-04:00,TO,TransODR,5909.75,5910.5,5908.25,5909.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 02:35:00-04:00,TO,TransODR,5909.5,5910.0,5907.75,5908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 02:40:00-04:00,TO,TransODR,5908.0,5909.5,5907.25,5909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 02:45:00-04:00,TO,TransODR,5909.25,5909.25,5906.5,5907.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 02:50:00-04:00,TO,TransODR,5907.5,5910.25,5906.5,5909.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 02:55:00-04:00,TO,TransODR,5909.75,5916.0,5909.25,5914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 03:00:00-04:00,OR,ODRRange,5914.25,5915.5,5913.0,5913.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 03:05:00-04:00,OR,ODRRange,5913.5,5916.75,5912.25,5915.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 03:10:00-04:00,OR,ODRRange,5915.25,5917.75,5914.75,5916.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 03:15:00-04:00,OR,ODRRange,5916.75,5917.0,5914.25,5914.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 03:20:00-04:00,OR,ODRRange,5914.5,5914.5,5907.25,5907.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 03:25:00-04:00,OR,ODRRange,5907.5,5908.0,5904.25,5904.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 03:30:00-04:00,OR,ODRRange,5904.75,5907.25,5903.25,5905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 03:35:00-04:00,OR,ODRRange,5905.0,5907.25,5904.75,5906.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 03:40:00-04:00,OR,ODRRange,5906.25,5907.75,5906.25,5906.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 03:45:00-04:00,OR,ODRRange,5906.75,5909.25,5906.75,5908.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 03:50:00-04:00,OR,ODRRange,5909.0,5910.75,5907.25,5909.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 03:55:00-04:00,OR,ODRRange,5909.5,5910.25,5908.5,5909.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 04:00:00-04:00,OS,ODR,5909.5,5911.0,5905.0,5906.5,0.068,0.42,0.227,0.011,0.068,0.091,0.102,0.011,0.557,0.409,0.466,0.511,0.875,0.614,0.557,0.409
2025-05-14,2025-05-14 04:05:00-04:00,OS,ODR,5906.75,5908.25,5902.75,5903.0,0.068,0.42,0.227,0.011,0.068,0.091,0.102,0.011,0.557,0.409,0.466,0.511,0.875,0.614,0.557,0.409
2025-05-14,2025-05-14 04:10:00-04:00,OS,ODR,5903.0,5908.5,5902.5,5907.5,0.068,0.42,0.227,0.011,0.068,0.091,0.102,0.011,0.557,0.409,0.466,0.511,0.875,0.614,0.557,0.409
2025-05-14,2025-05-14 04:15:00-04:00,OS,ODR,5907.25,5907.5,5904.0,5906.0,0.068,0.42,0.227,0.011,0.068,0.091,0.102,0.011,0.557,0.409,0.466,0.511,0.875,0.614,0.557,0.409
2025-05-14,2025-05-14 04:20:00-04:00,OS,ODR,5906.0,5908.0,5905.25,5906.75,0.068,0.42,0.227,0.011,0.068,0.091,0.102,0.011,0.557,0.409,0.466,0.511,0.875,0.614,0.557,0.409
2025-05-14,2025-05-14 04:25:00-04:00,OS,ODR,5907.0,5907.75,5904.25,5906.5,0.068,0.42,0.227,0.011,0.068,0.091,0.102,0.011,0.557,0.409,0.466,0.511,0.875,0.614,0.557,0.409
2025-05-14,2025-05-14 04:30:00-04:00,OS,ODR,5906.75,5907.0,5903.75,5904.25,0.068,0.42,0.227,0.011,0.068,0.091,0.102,0.011,0.557,0.409,0.466,0.511,0.875,0.614,0.557,0.409
2025-05-14,2025-05-14 04:35:00-04:00,OS,ODR,5904.25,5907.5,5903.75,5906.25,0.068,0.42,0.227,0.011,0.068,0.091,0.102,0.011,0.557,0.409,0.466,0.511,0.875,0.614,0.557,0.409
2025-05-14,2025-05-14 04:40:00-04:00,OS,ODR,5906.25,5907.0,5904.25,5906.75,0.068,0.42,0.227,0.011,0.068,0.091,0.102,0.011,0.557,0.409,0.466,0.511,0.875,0.614,0.557,0.409
2025-05-14,2025-05-14 04:45:00-04:00,OS,ODR,5907.0,5907.75,5905.5,5907.5,0.068,0.42,0.227,0.011,0.068,0.091,0.102,0.011,0.557,0.409,0.466,0.511,0.875,0.614,0.557,0.409
2025-05-14,2025-05-14 04:50:00-04:00,OS,ODR,5907.5,5910.5,5907.25,5909.25,0.068,0.42,0.227,0.011,0.068,0.091,0.102,0.011,0.557,0.409,0.466,0.511,0.875,0.614,0.557,0.409
2025-05-14,2025-05-14 04:55:00-04:00,OS,ODR,5909.25,5909.25,5904.75,5905.25,0.068,0.42,0.227,0.011,0.068,0.091,0.102,0.011,0.557,0.409,0.466,0.511,0.875,0.614,0.557,0.409
2025-05-14,2025-05-14 05:00:00-04:00,OS,ODR,5905.5,5906.5,5898.25,5898.25,0.068,0.42,0.227,0.011,0.068,0.091,0.102,0.011,0.557,0.409,0.466,0.511,0.875,0.614,0.557,0.409
2025-05-14,2025-05-14 05:05:00-04:00,OS,ODR,5898.5,5901.0,5896.5,5897.25,0.068,0.42,0.227,0.011,0.068,0.091,0.102,0.011,0.557,0.409,0.466,0.511,0.875,0.614,0.557,0.409
2025-05-14,2025-05-14 05:10:00-04:00,OS,ODR,5897.25,5899.75,5897.25,5899.0,0.068,0.42,0.227,0.011,0.068,0.091,0.102,0.011,0.557,0.409,0.466,0.511,0.875,0.614,0.557,0.409
2025-05-14,2025-05-14 05:15:00-04:00,OS,ODR,5899.0,5901.5,5898.25,5900.5,0.068,0.42,0.227,0.011,0.068,0.091,0.102,0.011,0.557,0.409,0.466,0.511,0.875,0.614,0.557,0.409
2025-05-14,2025-05-14 05:20:00-04:00,OS,ODR,5900.75,5904.0,5899.0,5904.0,0.068,0.42,0.227,0.011,0.068,0.091,0.102,0.011,0.557,0.409,0.466,0.511,0.875,0.614,0.557,0.409
2025-05-14,2025-05-14 05:25:00-04:00,OS,ODR,5904.25,5907.0,5903.0,5904.25,0.068,0.42,0.227,0.011,0.068,0.091,0.102,0.011,0.557,0.409,0.466,0.511,0.875,0.614,0.557,0.409
2025-05-14,2025-05-14 05:30:00-04:00,OS,ODR,5904.5,5905.5,5901.5,5901.5,0.068,0.42,0.227,0.011,0.068,0.091,0.102,0.011,0.557,0.409,0.466,0.511,0.875,0.614,0.557,0.409
2025-05-14,2025-05-14 05:35:00-04:00,OS,ODR,5901.25,5903.0,5900.5,5900.5,0.068,0.42,0.227,0.011,0.068,0.091,0.102,0.011,0.557,0.409,0.466,0.511,0.875,0.614,0.557,0.409
2025-05-14,2025-05-14 05:40:00-04:00,OS,ODR,5900.75,5901.25,5899.25,5900.75,0.068,0.42,0.227,0.011,0.068,0.091,0.102,0.011,0.557,0.409,0.466,0.511,0.875,0.614,0.557,0.409
2025-05-14,2025-05-14 05:45:00-04:00,OS,ODR,5900.75,5903.0,5900.75,5901.0,0.068,0.42,0.227,0.011,0.068,0.091,0.102,0.011,0.557,0.409,0.466,0.511,0.875,0.614,0.557,0.409
2025-05-14,2025-05-14 05:50:00-04:00,OS,ODR,5901.0,5901.75,5898.75,5899.25,0.068,0.42,0.227,0.011,0.068,0.091,0.102,0.011,0.557,0.409,0.466,0.511,0.875,0.614,0.557,0.409
2025-05-14,2025-05-14 05:55:00-04:00,OS,ODR,5899.25,5900.0,5898.25,5899.0,0.068,0.42,0.227,0.011,0.068,0.091,0.102,0.011,0.557,0.409,0.466,0.511,0.875,0.614,0.557,0.409
2025-05-14,2025-05-14 06:00:00-04:00,OS,ODR,5898.75,5899.75,5897.0,5897.75,0.068,0.42,0.227,0.011,0.068,0.091,0.102,0.011,0.557,0.409,0.466,0.511,0.875,0.614,0.557,0.409
2025-05-14,2025-05-14 06:05:00-04:00,OS,ODR,5897.75,5899.5,5896.25,5896.75,0.068,0.42,0.227,0.011,0.068,0.091,0.102,0.011,0.557,0.409,0.466,0.511,0.875,0.614,0.557,0.409
2025-05-14,2025-05-14 06:10:00-04:00,OS,ODR,5897.0,5898.5,5896.75,5897.25,0.068,0.42,0.227,0.011,0.068,0.091,0.102,0.011,0.557,0.409,0.466,0.511,0.875,0.614,0.557,0.409
2025-05-14,2025-05-14 06:15:00-04:00,OS,ODR,5897.75,5898.5,5896.25,5898.25,0.068,0.42,0.227,0.011,0.068,0.091,0.102,0.011,0.557,0.409,0.466,0.511,0.875,0.614,0.557,0.409
2025-05-14,2025-05-14 06:20:00-04:00,OS,ODR,5898.0,5903.0,5897.5,5902.75,0.068,0.42,0.227,0.011,0.068,0.091,0.102,0.011,0.557,0.409,0.466,0.511,0.875,0.614,0.557,0.409
2025-05-14,2025-05-14 06:25:00-04:00,OS,ODR,5902.75,5903.5,5902.5,5902.75,0.068,0.42,0.227,0.011,0.068,0.091,0.102,0.011,0.557,0.409,0.466,0.511,0.875,0.614,0.557,0.409
2025-05-14,2025-05-14 06:30:00-04:00,OS,ODR,5902.75,5905.5,5902.25,5905.5,0.068,0.42,0.227,0.011,0.068,0.091,0.102,0.011,0.557,0.409,0.466,0.511,0.875,0.614,0.557,0.409
2025-05-14,2025-05-14 06:35:00-04:00,OS,ODR,5905.25,5907.0,5905.0,5906.25,0.068,0.42,0.227,0.011,0.068,0.091,0.102,0.011,0.557,0.409,0.466,0.511,0.875,0.614,0.557,0.409
2025-05-14,2025-05-14 06:40:00-04:00,OS,ODR,5906.5,5906.75,5905.25,5906.0,0.068,0.42,0.227,0.011,0.068,0.091,0.102,0.011,0.557,0.409,0.466,0.511,0.875,0.614,0.557,0.409
2025-05-14,2025-05-14 06:45:00-04:00,OS,ODR,5906.0,5906.25,5903.0,5903.25,0.068,0.42,0.227,0.011,0.068,0.091,0.102,0.011,0.557,0.409,0.466,0.511,0.875,0.614,0.557,0.409
